2.094035297632217407e-01,2.047590613365173340e-01,7.955634593963623047e-01,1.656965166330337524e-02,-3.401684574782848358e-03,4.383149445056915283e-01,8.986622691154479980e-01,-2.202390581369400024e-01,9.063651412725448608e-02,3.115754127502441406e-01,9.515658952295780182e-03,3.352081030607223511e-02,-6.070749834179878235e-02,2.618488669395446777e-01,7.343453913927078247e-02,3.101288080215454102e-01,5.283183231949806213e-02,-1.777912080287933350e-01,8.290471136569976807e-02,8.763007074594497681e-02,-1.493324618786573410e-02,1.692033708095550537e-01,-4.060196578502655029e-01,6.707832813262939453e-01,-5.666921138763427734e-01,7.046146392822265625e-01,2.107530385255813599e-01,-2.285263985395431519e-01,9.980926662683486938e-02,-3.154383227229118347e-02,-4.319413006305694580e-01,5.565547347068786621e-01,1.099880695343017578e+00,-3.256275057792663574e-01,-1.018548756837844849e-01,-5.050811544060707092e-02
2.160395085811614990e-01,2.216546684503555298e-01,7.980272769927978516e-01,1.121455244719982147e-02,2.078294288367033005e-03,4.261158108711242676e-01,9.045967459678649902e-01,-2.055122107267379761e-01,1.027764081954956055e-01,3.285780251026153564e-01,9.720587171614170074e-03,2.284690551459789276e-02,-5.890265852212905884e-02,2.531300783157348633e-01,7.164690643548965454e-02,3.197868764400482178e-01,7.573296129703521729e-02,-1.323060393333435059e-01,1.143038421869277954e-01,6.418406963348388672e-02,-3.598237037658691406e-02,1.473027616739273071e-01,-4.805351197719573975e-01,7.240344882011413574e-01,-5.606489181518554688e-01,6.969127655029296875e-01,2.143916189670562744e-01,-2.220345586538314819e-01,1.266378760337829590e-01,-1.413738448172807693e-02,-4.399034380912780762e-01,5.502603054046630859e-01,1.109186172485351562e+00,-3.101588785648345947e-01,-9.894479066133499146e-02,-3.301714733242988586e-02
2.250720411539077759e-01,2.418567538261413574e-01,8.011215329170227051e-01,4.292540717869997025e-03,8.221218362450599670e-03,4.212694764137268066e-01,9.068880677223205566e-01,-1.908019632101058960e-01,1.088398844003677368e-01,3.526743948459625244e-01,1.257283892482519150e-02,-1.603495702147483826e-02,-4.996835067868232727e-02,2.413335144519805908e-01,7.667369395494461060e-02,3.299823701381683350e-01,1.101410090923309326e-01,-5.887004360556602478e-02,1.682140678167343140e-01,3.481930121779441833e-02,-5.843579769134521484e-02,1.286653578281402588e-01,-5.373764634132385254e-01,7.707405090332031250e-01,-5.761421918869018555e-01,7.018173933029174805e-01,2.248046398162841797e-01,-2.160538434982299805e-01,1.228765323758125305e-01,2.614205703139305115e-03,-4.439377486705780029e-01,5.362004637718200684e-01,1.113046407699584961e+00,-2.909780740737915039e-01,-9.977228939533233643e-02,-1.230305060744285583e-02
2.373487800359725952e-01,2.566078007221221924e-01,8.056616187095642090e-01,-4.717281553894281387e-03,1.361978985369205475e-02,4.312994182109832764e-01,9.020937085151672363e-01,-1.849449425935745239e-01,1.160406619310379028e-01,3.341169357299804688e-01,2.943600993603467941e-03,-2.917769178748130798e-02,-3.560588136315345764e-02,1.996426880359649658e-01,1.026083678007125854e-01,2.679503262042999268e-01,1.921657323837280273e-01,4.541962221264839172e-02,2.337662130594253540e-01,-1.565958745777606964e-02,-6.819371134042739868e-02,1.403175145387649536e-01,-6.126388311386108398e-01,8.061501383781433105e-01,-5.793989896774291992e-01,7.109186649322509766e-01,2.300517112016677856e-01,-2.100055366754531860e-01,1.308693885803222656e-01,-1.692732051014900208e-02,-4.546628296375274658e-01,5.214676856994628906e-01,1.120724558830261230e+00,-2.834432423114776611e-01,-9.577124565839767456e-02,7.792519871145486832e-03
2.492435723543167114e-01,2.699026763439178467e-01,8.085234165191650391e-01,-1.017085276544094086e-02,1.711700111627578735e-02,4.337883293628692627e-01,9.007948040962219238e-01,-1.723678708076477051e-01,1.232934147119522095e-01,3.388485014438629150e-01,3.938227891921997070e-03,-5.181770399212837219e-02,-3.275996819138526917e-02,1.808316558599472046e-01,1.263164132833480835e-01,2.233230322599411011e-01,2.411860972642898560e-01,1.339846402406692505e-01,2.617943584918975830e-01,-4.093700274825096130e-02,-7.731708139181137085e-02,1.366562694311141968e-01,-6.631715893745422363e-01,8.338481783866882324e-01,-5.890861153602600098e-01,7.314096689224243164e-01,2.408288121223449707e-01,-2.037710249423980713e-01,1.377238184213638306e-01,-1.959124393761157990e-02,-4.547985792160034180e-01,5.093147754669189453e-01,1.130227923393249512e+00,-2.770836353302001953e-01,-9.324617683887481689e-02,1.361943688243627548e-02
2.642982304096221924e-01,2.820512652397155762e-01,8.116967678070068359e-01,-1.788938231766223907e-02,1.729267463088035583e-02,4.338868856430053711e-01,9.006237387657165527e-01,-1.527222692966461182e-01,1.448317766189575195e-01,3.435604572296142578e-01,5.039420444518327713e-03,-7.466869801282882690e-02,-3.361080586910247803e-02,1.591612100601196289e-01,1.546571403741836548e-01,1.596408337354660034e-01,2.997247874736785889e-01,2.171320617198944092e-01,2.617999911308288574e-01,-5.515856668353080750e-02,-7.808825373649597168e-02,1.337168812751770020e-01,-6.992157697677612305e-01,8.538128733634948730e-01,-6.012309789657592773e-01,7.542263269424438477e-01,2.555171847343444824e-01,-1.984241306781768799e-01,1.432054042816162109e-01,-1.309572625905275345e-02,-4.487121701240539551e-01,4.991264641284942627e-01,1.139352917671203613e+00,-2.702010571956634521e-01,-9.270804375410079956e-02,1.563306525349617004e-02
2.832329273223876953e-01,2.982442975044250488e-01,8.161779642105102539e-01,-2.938733622431755066e-02,1.883242465555667877e-02,4.375823438167572021e-01,8.985006213188171387e-01,-1.318653225898742676e-01,1.707835793495178223e-01,3.396263718605041504e-01,3.086171054746955633e-04,-9.995383769273757935e-02,-2.969234995543956757e-02,1.118239462375640869e-01,1.745955348014831543e-01,7.262100279331207275e-02,3.990981876850128174e-01,2.977154850959777832e-01,2.617999911308288574e-01,-7.914959639310836792e-02,-7.140989601612091064e-02,1.312778741121292114e-01,-7.491802573204040527e-01,8.622514605522155762e-01,-6.119347214698791504e-01,7.908358573913574219e-01,2.631193995475769043e-01,-1.922546327114105225e-01,1.449617594480514526e-01,-9.871481917798519135e-03,-4.382515549659729004e-01,4.909456074237823486e-01,1.154902577400207520e+00,-2.616393566131591797e-01,-9.393166005611419678e-02,3.182710334658622742e-02
2.900097668170928955e-01,3.147867619991302490e-01,8.201213479042053223e-01,-4.062709957361221313e-02,1.418195758014917374e-02,4.436138272285461426e-01,8.951843976974487305e-01,-1.094396039843559265e-01,1.872211694717407227e-01,3.311851620674133301e-01,-5.933349952101707458e-03,-1.214281693100929260e-01,-2.061707526445388794e-02,6.673301756381988525e-02,1.637755930423736572e-01,-9.000224061310291290e-03,4.965281486511230469e-01,3.466982245445251465e-01,2.617999911308288574e-01,-8.642105758190155029e-02,-5.529656261205673218e-02,1.321052908897399902e-01,-7.850691676139831543e-01,8.586413264274597168e-01,-6.078938245773315430e-01,8.229637742042541504e-01,2.731597721576690674e-01,-1.851849853992462158e-01,1.591712534427642822e-01,4.803929186891764402e-04,-4.266780018806457520e-01,4.836396872997283936e-01,1.173781633377075195e+00,-2.686042487621307373e-01,-9.087471663951873779e-02,3.216716274619102478e-02
2.918590307235717773e-01,3.333896696567535400e-01,8.235808014869689941e-01,-5.067990347743034363e-02,7.898039184510707855e-03,4.506433308124542236e-01,8.912293314933776855e-01,-8.513776957988739014e-02,1.953779608011245728e-01,3.145738244056701660e-01,-1.207626517862081528e-02,-1.450172066688537598e-01,-7.819779217243194580e-03,2.123886533081531525e-02,1.406125277280807495e-01,-7.463436573743820190e-02,5.844460725784301758e-01,3.631395399570465088e-01,2.617999911308288574e-01,-9.853544831275939941e-02,-3.586869314312934875e-02,1.365534812211990356e-01,-8.135271072387695312e-01,8.450426459312438965e-01,-6.160350441932678223e-01,8.428559899330139160e-01,2.811939418315887451e-01,-1.804428845643997192e-01,1.572047322988510132e-01,1.900508813560009003e-02,-4.178814888000488281e-01,4.751499295234680176e-01,1.190062165260314941e+00,-2.697251439094543457e-01,-9.066484868526458740e-02,3.076172061264514923e-02
2.899509966373443604e-01,3.481512069702148438e-01,8.260872960090637207e-01,-5.525283515453338623e-02,8.373759337700903416e-04,4.644242227077484131e-01,8.838871717453002930e-01,-6.579204648733139038e-02,1.893982738256454468e-01,2.865909934043884277e-01,-1.702615804970264435e-02,-1.571106761693954468e-01,1.519772689789533615e-03,-1.690884120762348175e-02,1.075069382786750793e-01,-9.842696785926818848e-02,6.473564505577087402e-01,3.296671807765960693e-01,2.617999911308288574e-01,-1.156706735491752625e-01,-1.986337639391422272e-02,1.427780687808990479e-01,-8.239472508430480957e-01,8.239993453025817871e-01,-6.286535263061523438e-01,8.515398502349853516e-01,2.797193527221679688e-01,-1.862344592809677124e-01,1.352151483297348022e-01,3.703322261571884155e-02,-4.098326861858367920e-01,4.746888279914855957e-01,1.196706056594848633e+00,-2.775633931159973145e-01,-9.481997787952423096e-02,3.595551848411560059e-02
